pref_addr	pref_base	ordinal	category	name
0x6fd8a1d0	0x6fd50000	10745	STAT	STAT_SetUnitStatValue
0x6fd8a280	0x6fd50000	10261	STAT	STAT_SetStatValue
0x6fd8a330	0x6fd50000	10245	STATLIST	STATLIST_AddStat
0x6fd8a5c0	0x6fd50000	10994	STAT	STAT_SetStatDefault
0x6fd8a5d0	0x6fd50000	11127	STAT	STAT_RemoveUnitModifier
0x6fd8a5f0	0x6fd50000	11111	STAT	STAT_RemoveItemStatsLegacy
0x6fd8a600	0x6fd50000	10308	DATATBLS	DATATBLS_GetRandomStringB
0x6fd8a650	0x6fd50000	10343	STAT	STAT_RemoveAllStatsFromSortedList
0x6fd8a710	0x6fd50000	10551	STATS	STATS_AddStatToUnitIfNonZero
0x6fd8a740	0x6fd50000	10887	STAT	STAT_SetStatValueAndSortIfNeeded
0x6fd8a790	0x6fd50000	11037	STAT	STAT_UpdateStatWithModifier
0x6fd8a7b0	0x6fd50000	10188	STAT	STAT_SetStatValueIfList
0x6fd8a7d0	0x6fd50000	10807	STAT	STAT_InsertStatListAndApplyModifiers
0x6fd8aab0	0x6fd50000	10656	STAT	STAT_ToggleModifierActive
0x6fd8ab30	0x6fd50000	10815	STAT	STAT_RecalculateVitalCosts
0x6fd8ac50	0x6fd50000	11040	STAT	STAT_ClearUnitBuffs
0x6fd8ac90	0x6fd50000	10164	STAT	STAT_InsertOrVerifyStatEntry
0x6fd8ad40	0x6fd50000	11108	STATS	STATS_FreeStatListIfValid
0x6fd8ad60	0x6fd50000	11004	STATS	STATS_CleanModifierChain
0x6fd8add0	0x6fd50000	11093	STATS	STATS_FreeMatchingStatLists
0x6fd8ae60	0x6fd50000	10196	STATS	STATS_FreeUnitStatLists
0x6fd8aed0	0x6fd50000	10697	STAT	STAT_FreeUnitStatList
0x6fd8af00	0x6fd50000	11166	STAT	STAT_ImportStateFlagsFromBuffer
0x6fd8afd0	0x6fd50000	10873	Misc	AppendToRingBuffer4
0x6fd8b000	0x6fd50000	10118	Misc	FreeLinkedResourceList
0x6fd8b040	0x6fd50000	10429	DRLG	DRLG_GetConnectedRoomValues
0x6fd8b080	0x6fd50000	10518	DATATBLS	DATATBLS_GetInventoryRecord788Field
0x6fd8b0a0	0x6fd50000	10613	Misc	GetStructField8
0x6fd8b0d0	0x6fd50000	10116	LEVEL	LEVEL_GetConditionalCoordinates
0x6fd8b120	0x6fd50000	10742	OVERLAY	OVERLAY_UpdateLinkedListFlagsReverseCtx
0x6fd8b160	0x6fd50000	10880	OVERLAY	OVERLAY_UpdateLinkedListFlagsReverseCleanup
0x6fd8b1a0	0x6fd50000	10779	SKILLS	SKILLS_GetSkillDescriptionString
0x6fd8b1e0	0x6fd50000	10585	DUNGEON	DUNGEON_GetTownLevelIdFromActNo
0x6fd8b220	0x6fd50000	10221	STAT	STAT_GetStatListFlag4
0x6fd8b230	0x6fd50000	10416	Misc	VectorPushElement
0x6fd8b240	0x6fd50000	10262	Misc	GetStructFieldAt0x10
0x6fd8b250	0x6fd50000	10363	DATATBLS	DATATBLS_GetObjectDataPtr
0x6fd8b270	0x6fd50000	10047	STAT	STAT_GetUnitBaseStat
0x6fd8b350	0x6fd50000	10409	UNIT	UNIT_IncrementSequenceCounter
0x6fd8b3f0	0x6fd50000	10774	ITEMS	ITEMS_CanItemBeGroupMatched
0x6fd8b440	0x6fd50000	10752	UNIT	UNIT_GetUnitFixedPointX
0x6fd8b470	0x6fd50000	10733	DATATBLS	DATATBLS_GetGlobalPositionData
0x6fd8b4a0	0x6fd50000	10732	DRLG	DRLG_FreeRoomResourceBuffers
0x6fd8b500	0x6fd50000	10885	DRLG	DRLG_UnpackStatIdentifier
0x6fd8b550	0x6fd50000	10717	DRLG	DRLG_GetRoomListHead
0x6fd8b650	0x6fd50000	10184	ROOM	ROOM_DecRoomRefCount
0x6fd8b690	0x6fd50000	10046	STAT	STAT_GetUnitStatDirect
0x6fd8b6b0	0x6fd50000	10345	Misc	IncrementStructField28
0x6fd8b710	0x6fd50000	11010	ROOM	ROOM_GetRoomAtCoords
0x6fd8b760	0x6fd50000	11113	DRLG	DRLG_GetRoomBounds
0x6fd8b7d0	0x6fd50000	11152	DATATBLS	DATATBLS_IterateCallbacks
0x6fd8b860	0x6fd50000	10045	Misc	GetBodyLocPropertyByte0
0x6fd8b910	0x6fd50000	10765	ROOM	ROOM_CheckCoordInBounds
0x6fd8b970	0x6fd50000	10789	ROOM	ROOM_TestBoundsOverlap
0x6fd8ba20	0x6fd50000	10383	Misc	GetItemDataField38ByIndex
0x6fd8ba60	0x6fd50000	10561	UNIT	UNIT_CopyPathBlock
0x6fd8bac0	0x6fd50000	10833	Misc	GetSubstructPtr18
0x6fd8bad0	0x6fd50000	10781	DATATBLS	DATATBLS_GetCoordinateX
0x6fd8bb10	0x6fd50000	10388	DATATBLS	DATATBLS_GetOverlayRecordFields
0x6fd8bb50	0x6fd50000	10544	DATATBLS	DATATBLS_GetNestedStructValues
0x6fd8bb80	0x6fd50000	10954	ROOM	ROOM_CollectRoomUnits
0x6fd8bbd0	0x6fd50000	11125	Misc	UpdateAllAnimationFrames
0x6fd8bc10	0x6fd50000	10346	ITEMS	ITEMS_SetItemTypeDataFlagBit22
0x6fd8bc40	0x6fd50000	10805	Misc	FindWeaponInEquipSlots
0x6fd8bc80	0x6fd50000	10610	DRLG	DRLG_AllocateGameResultsBuffer
0x6fd8bd60	0x6fd50000	10310	Misc	UpdateEnvironmentAndCheckChanged
0x6fd8bda0	0x6fd50000	10685	ROOM	ROOM_IsAutoMapRevealed
0x6fd8be90	0x6fd50000	11047	UNIT	UNIT_GetChainNodeIndex
0x6fd8bf00	0x6fd50000	10969	STAT	STAT_CleanupModChain
0x6fd8bf20	0x6fd50000	10529	DATATBLS	DATATBLS_GetBinkBufferErrorCode
0x6fd8bf60	0x6fd50000	10233	Misc	UpdateWeaponCursorAfterRemoval
0x6fd8bfb0	0x6fd50000	11025	Misc	GetRoomBoundsRect
0x6fd8c000	0x6fd50000	10826	Misc	GetNestedStructField0x1D0
0x6fd8c020	0x6fd50000	10476	ROOM	ROOM_CanItemBeRepaired
0x6fd8c070	0x6fd50000	11124	PATH	PATH_GetTileBoundsParam
0x6fd8c120	0x6fd50000	10712	Misc	GetItemDataField34
0x6fd8c1b0	0x6fd50000	10767	ROOM	ROOM_GetRoomAtCoords
0x6fd8c280	0x6fd50000	10633	Misc	RemoveAllItemsFromInventory
0x6fd8c2f0	0x6fd50000	10562	ROOM	ROOM_ProcessLightingAtPosition
0x6fd8c330	0x6fd50000	10283	Misc	GetItemRecordFieldFA
0x6fd8c380	0x6fd50000	10716	DATATBLS	DATATBLS_StubReturnZero
0x6fd8c390	0x6fd50000	10057	LEVELS	LEVELS_CheckSpecialBodyLocation
0x6fd8c3b0	0x6fd50000	10144	ROOM	ROOM_ClearStructArrayAndFlag
0x6fd8c460	0x6fd50000	10879	ROOM	ROOM_ManageRoomArray
0x6fd8c520	0x6fd50000	10163	ITEMS	ITEMS_GetItemRecordFieldE4
0x6fd8c570	0x6fd50000	10547	Misc	GetGraphicsModeField8
0x6fd8c5e0	0x6fd50000	10811	ROOM	ROOM_GetFirstValidLinkField30
0x6fd8c640	0x6fd50000	10667	Misc	GetSortedRoomUnitListHead
0x6fd8c680	0x6fd50000	10224	ROOM	ROOM_LookupLogicalRoomAtTile
0x6fd8c6a0	0x6fd50000	10636	ROOM	ROOM_GetLevelColorBytesWrapper
0x6fd8c6d0	0x6fd50000	10916	ROOM	ROOM_ProcessConnectionAtCoords
0x6fd8c7e0	0x6fd50000	10662	ROOM	ROOM_CountVisibleRooms
0x6fd8c800	0x6fd50000	10007	DRLG	DRLG_UpdateLevels
0x6fd8c810	0x6fd50000	10043	DRLG	DRLG_UpdateUnitRoomTimers
0x6fd8c990	0x6fd50000	10868	DRLG	DRLG_FreeLevel
0x6fd8ca20	0x6fd50000	10150	DRLG	DRLG_RemoveItemAndFreeRoom
0x6fd8cb30	0x6fd50000	10951	DRLG	DRLG_AllocateRoom
0x6fd8cbe0	0x6fd50000	11099	Misc	SetMissileDataField0E
0x6fd8cc40	0x6fd50000	10622	ROOM	ROOM_TransferLayerReference
0x6fd8cca0	0x6fd50000	10401	DRLG	DRLG_InitializeSubStructBounds
0x6fd8cd00	0x6fd50000	10264	ROOM	ROOM_GetConnectedRoomState
0x6fd8cd80	0x6fd50000	10093	ROOM	ROOM_GetConnectedRoomLevel
0x6fd8cda0	0x6fd50000	10053	Misc	GenerateAutoMapCellData
0x6fd8cdf0	0x6fd50000	10816	Misc	FindRoomContainingPoint
0x6fd8cee0	0x6fd50000	10942	DRLG	DRLG_CalcMissileVelocityParam
0x6fd8d060	0x6fd50000	10619	SKILLS	SKILLS_GetSkillDataRecord
0x6fd8d0f0	0x6fd50000	10167	PATH	PATH_GetNthTarget
0x6fd8d120	0x6fd50000	10778	DATATBLS	DATATBLS_FindNthNodeData
0x6fd8d160	0x6fd50000	10109	SKILLS	SKILLS_GetSkillListEntryByTypeIndex2
0x6fd8d190	0x6fd50000	10720	Misc	CountLinkedListType2Entries
0x6fd8d1c0	0x6fd50000	10861	TEXT	TEXT_RemoveTextListEntryByKey
0x6fd8d210	0x6fd50000	10972	TEXT	TEXT_InsertEntryAtHead
0x6fd8d280	0x6fd50000	10204	Misc	CreatePoolObject
0x6fd8d2b0	0x6fd50000	10151	TEXT	TEXT_SortListByKey
0x6fd8d380	0x6fd50000	10485	TEXT	TEXT_ImportTextListFromPackedArray
0x6fd8d450	0x6fd50000	10660	Misc	FreeLinkedResourceList
0x6fd8e900	0x6fd50000	10928	Misc	GetLastError
0x6fd8e910	0x6fd50000	10403	Misc	GetDataRecordStrideB8
0x6fd8e960	0x6fd50000	10465	DATATBLS	DATATBLS_GetObjGroupRecord
0x6fd8e980	0x6fd50000	10688	Misc	GetAnimSequenceRecord
0x6fd91ef0	0x6fd50000	10385	Misc	GetLogEntryFrameInfo
0x6fd91fd0	0x6fd50000	10063	LOG	LOG_GetItemDataWithSeed
0x6fd93710	0x6fd50000	10673	DATATBLS	DATATBLS_GetOverlayRecordByte50
0x6fd937c0	0x6fd50000	11066	UNIT	UNIT_IsValidUnitType
0x6fd937f0	0x6fd50000	10923	DATATBLS	DATATBLS_LookupGlobalPairTable
0x6fd93860	0x6fd50000	10908	DATATBLS	DATATBLS_GetWeaponClassToken
0x6fd93c30	0x6fd50000	10406	COF	COF_BuildCofPathString
0x6fd941e0	0x6fd50000	10431	Misc	GetUnitWeaponAnimToken
0x6fd94290	0x6fd50000	11014	ANIM	ANIM_BuildCofPath
0x6fd94350	0x6fd50000	10889	STAT	STAT_GetUnitWeaponClass
0x6fd95610	0x6fd50000	10909	Misc	StubNoOp
0x6fd95760	0x6fd50000	10487	Misc	ComputeScaledAttribute
0x6fd95780	0x6fd50000	10682	DATATBLS	DATATBLS_GetItemTypeDataFlags14
0x6fd957e0	0x6fd50000	10907	Misc	CoordToMapIndex
0x6fd95800	0x6fd50000	10949	Misc	UnpackBitFields
0x6fd95830	0x6fd50000	11069	Misc	ComputeLinearIndex
0x6fd95840	0x6fd50000	10235	Misc	ExtractBitFields32
0x6fd95890	0x6fd50000	11114	DATATBLS	DATATBLS_UnpackStatIdentifier
0x6fd95990	0x6fd50000	10665	ITEMS	ITEMS_ExecuteProperty
0x6fd95be0	0x6fd50000	11094	ITEMS	ITEMS_GetItemRecordFlagBit1
0x6fd95d30	0x6fd50000	10110	ITEMS	ITEMS_CheckItemTypeFilter
0x6fd95e50	0x6fd50000	10461	ITEMS	ITEMS_IsItemTypeAllowed
0x6fd960b0	0x6fd50000	10996	ITEMS	ITEMS_InvokePropertyCallback
0x6fd96330	0x6fd50000	10449	Misc	DecodePackedPositionDelta
0x6fd96600	0x6fd50000	10699	SKILLS	SKILLS_GetSkillDamageBonus
0x6fd96770	0x6fd50000	10260	ITEMS	ITEMS_ProcessCubeRecipeProperties
0x6fd96920	0x6fd50000	10684	STAT	STAT_RollAndSetUnitStat47
0x6fd96a40	0x6fd50000	10890	ITEMS	ITEMS_ApplyEtherealBonus
0x6fd97120	0x6fd50000	10803	Misc	ValidateSkillPrerequisites
0x6fd97730	0x6fd50000	10914	ITEMS	ITEMS_DispatchEvent7
0x6fd9a370	0x6fd50000	10021	PROFILE	PROFILE_AccumulateElapsedTime
0x6fd9a3d0	0x6fd50000	10300	PROFILE	PROFILE_DumpStatistics
0x6fd9a450	0x6fd50000	10173	PROFILE	PROFILE_ResetStatistics
0x6fd9ad10	0x6fd50000	10741	UNIT	UNIT_GetUnitX
0x6fd9ad20	0x6fd50000	11076	COLLISION	COLLISION_CheckLineCollision
0x6fd9b840	0x6fd50000	10200	Misc	SetCollisionMaskArea
0x6fd9bab0	0x6fd50000	10958	COLLISION	COLLISION_ClearMaskFlags
0x6fd9bcf0	0x6fd50000	11073	DRLG	DRLG_ClearMapCellFlagRadius
0x6fd9be10	0x6fd50000	10232	COLLISION	COLLISION_ClearCollisionMask
0x6fd9be90	0x6fd50000	10565	ROOM	ROOM_ApplyTileAttributePattern
0x6fd9bfc0	0x6fd50000	10552	COLLISION	COLLISION_SetCollisionMask
0x6fd9c080	0x6fd50000	10303	COLLISION	COLLISION_ApplyMaskFlagsToRegion
0x6fd9c940	0x6fd50000	10870	COLLISION	COLLISION_ClearFlagsAtCoords
0x6fd9c990	0x6fd50000	10468	COLLISION	COLLISION_SetFlagAtCoords
0x6fd9c9d0	0x6fd50000	10482	COLLISION	COLLISION_GetCollisionFlagAtPosition
0x6fd9cb90	0x6fd50000	11135	Misc	FindNearestFreePosition
0x6fd9cd90	0x6fd50000	10772	Misc	ModifyTileAttributesFlags
0x6fd9ce00	0x6fd50000	10573	Misc	GetCollisionMaskFlags
0x6fd9ce90	0x6fd50000	10851	COLLISION	COLLISION_CheckMaskFlagsByMode
0x6fd9cf40	0x6fd50000	10001	COLLISION	COLLISION_GetMaskFlags
0x6fd9d6e0	0x6fd50000	10166	Misc	SetStructField0x14
0x6fd9d760	0x6fd50000	10735	COLLISION	COLLISION_TryRelocateCollisionMask
0x6fd9d7e0	0x6fd50000	10654	PATH	PATH_FindNearestWalkablePosition
0x6fd9d810	0x6fd50000	11049	PATH	PATH_FindNearestValidPositionSimple
0x6fd9d840	0x6fd50000	10509	PATH	PATH_ImportFromPackedArray
0x6fd9d870	0x6fd50000	10078	PATH	PATH_FindNearestFreePositionEx
0x6fd9d8a0	0x6fd50000	11158	Misc	MultiplyValuesBy5
0x6fd9d8c0	0x6fd50000	11026	Misc	TransformToIsometric
0x6fd9d8e0	0x6fd50000	10474	Misc	TransformIsometricCoords
0x6fd9d970	0x6fd50000	10912	Misc	ConvertTileToPixelCentered
0x6fd9d9a0	0x6fd50000	10841	GAME	GAME_GameToTileCoords
0x6fd9da00	0x6fd50000	10095	TILE	TILE_ToScreenCoords
0x6fd9da40	0x6fd50000	10512	ROOM	ROOM_GameToRoomCoords
0x6fd9dac0	0x6fd50000	10375	Misc	TileToScreenCoordsInPlace
0x6fd9daf0	0x6fd50000	11071	Misc	GameToRoomCoordsInPlace
0x6fd9db40	0x6fd50000	10132	DUNGEON	DUNGEON_GameToClientCoords
0x6fd9db70	0x6fd50000	11087	DATATBLS	DATATBLS_ConvertTileToPixel
0x6fd9dba0	0x6fd50000	10941	STUB	STUB_ReturnTrue
0x6fd9dbb0	0x6fd50000	10160	STUB	STUB_ReturnTrue
0x6fd9dbc0	0x6fd50000	10113	Misc	StubNoOp
0x6fd9dbd0	0x6fd50000	10129	Misc	StubNoOp
0x6fd9dbe0	0x6fd50000	11052	Misc	StubNoOp
0x6fd9dbf0	0x6fd50000	10514	Misc	StubNoOp
0x6fd9dc00	0x6fd50000	10247	Misc	StubNoOp
0x6fd9dc10	0x6fd50000	10644	Misc	StubReturnZero
0x6fd9dc20	0x6fd50000	10940	Misc	StubReturnZero
0x6fd9dc30	0x6fd50000	10115	Misc	GetGlobalTableEntry
0x6fd9dcf0	0x6fd50000	10456	DATATBLS	DATATBLS_CalcDiminishingReturnPercent
0x6fd9dd30	0x6fd50000	10252	Misc	CalcPathBetweenUnits
0x6fd9dd70	0x6fd50000	10353	SKILLS	SKILLS_GetSkillNodeField0x30
0x6fd9dda0	0x6fd50000	10776	Misc	StubReturnZero
0x6fd9de40	0x6fd50000	10397	Misc	GetUnitFlags
0x6fd9de60	0x6fd50000	10137	ENV	ENV_SetEnvironmentUnit
0x6fd9dea0	0x6fd50000	11031	PATH	PATH_ComputeUnitPath
0x6fd9dee0	0x6fd50000	10748	INV	INV_AppendInventoryRecord
0x6fd9df20	0x6fd50000	10554	COLLISION	COLLISION_SetStructField0x1Cv2
0x6fd9df60	0x6fd50000	10243	DATATBLS	DATATBLS_SetItemDataField32
0x6fd9dfa0	0x6fd50000	10631	Misc	GetSkillNodeField0x24
0x6fd9dfd0	0x6fd50000	10179	SKILLS	SKILLS_GetSkillNodeField0x20
0x6fd9e000	0x6fd50000	10649	Misc	GetUnitSeed
0x6fd9e030	0x6fd50000	10980	SKILLS	SKILLS_GetSkillNodePos1
0x6fd9e060	0x6fd50000	10070	SKILLS	SKILLS_GetMonsterSkillLevel
0x6fd9e0a0	0x6fd50000	10325	Misc	UpdatePlayerSkillAnimDataC
0x6fd9e0e0	0x6fd50000	10736	DATATBLS	DATATBLS_GetItemTypeSubArrayEntry
0x6fd9e110	0x6fd50000	10968	Misc	HasMonsterSkillSlot
0x6fd9e150	0x6fd50000	10371	Misc	GetStructField0x10
0x6fd9e180	0x6fd50000	10136	SKILLS	SKILLS_GetSkillNodeField8Safe
0x6fd9e1a0	0x6fd50000	10368	SKILLS	SKILLS_SetSkillNodeField08
0x6fd9e1c0	0x6fd50000	10858	SKILLS	SKILLS_GetSkillNodeRecord
0x6fd9e1d0	0x6fd50000	10601	DATATBLS	DATATBLS_GetItemDataByCode
0x6fd9e1f0	0x6fd50000	10863	ITEMS	ITEMS_ValidateUnitAndSetState
0x6fd9e240	0x6fd50000	10537	SKILLS	SKILLS_GetSkillNodeField
0x6fd9e2b0	0x6fd50000	10304	Misc	ClearUnitInventoryStats
0x6fd9e2e0	0x6fd50000	10549	DATATBLS	DATATBLS_GetNestedField0xA8x14
0x6fd9e300	0x6fd50000	10327	STAT	STAT_MarkStatListForUpdate
0x6fd9e3b0	0x6fd50000	10784	Misc	GetStructField0x04
0x6fd9e3d0	0x6fd50000	10273	Misc	GetStructField0x04_v2
0x6fd9e3f0	0x6fd50000	10856	SKILLS	SKILLS_AllocProfilingStats
0x6fd9e430	0x6fd50000	10812	Misc	GetSkillRecordCharAt0x14
0x6fd9e450	0x6fd50000	10846	STUB	STUB_GetBool
0x6fd9e460	0x6fd50000	10952	SKILLS	SKILLS_GetNodeField08
0x6fd9e500	0x6fd50000	10206	DATATBLS	DATATBLS_StubNoOp
0x6fd9e510	0x6fd50000	10521	UNIT	UNIT_GetUnitX
0x6fd9e520	0x6fd50000	11120	DATATBLS	DATATBLS_GetMonsterTypeRecord
0x6fd9e550	0x6fd50000	10044	DATATBLS	DATATBLS_GetClassSkillIdByIndex
0x6fd9e5a0	0x6fd50000	11068	SKILLS	SKILLS_GetBitFlag1
0x6fd9e5e0	0x6fd50000	10832	SKILLS	SKILLS_GetItemSkillStat
0x6fd9e630	0x6fd50000	10400	DATATBLS	DATATBLS_GetGlobalTableEntry
0x6fd9e680	0x6fd50000	10703	SKILLS	SKILLS_GetGlobalTableEntry6FD9E680
0x6fd9e6d0	0x6fd50000	10102	DATATBLS	DATATBLS_GetLevelTileYProperty
0x6fd9e750	0x6fd50000	10864	Misc	IsLineOfSightClear
0x6fd9e7a0	0x6fd50000	10548	Misc	CheckAndGetBeltSlotItem
0x6fd9e8c0	0x6fd50000	10847	Misc	GetTableRecordTypeByte
0x6fd9e900	0x6fd50000	10510	DATATBLS	DATATBLS_GetItemTypeFieldC
0x6fd9ea00	0x6fd50000	10090	Misc	CalcLevelScaledTableValueRaw
0x6fd9ea50	0x6fd50000	10653	SKILLS	SKILLS_EvalSkillCalc
0x6fd9eb00	0x6fd50000	11070	Misc	GetItemGroupMatchThreshold
0x6fd9eba0	0x6fd50000	10497	Misc	IsUnitAutoMapStateRevealed
0x6fd9ec50	0x6fd50000	10030	DATATBLS	DATATBLS_GetMonStatsAnimIndex
0x6fd9ecc0	0x6fd50000	10978	DRLG	DRLG_LookupRoomExit
0x6fd9ed60	0x6fd50000	10546	DATATBLS	DATATBLS_GetItemDataRecordKey
0x6fd9f000	0x6fd50000	10335	UNIT	UNIT_FreeResourceList
0x6fd9f070	0x6fd50000	10630	SKILLS	SKILLS_ExportFindBestSkillByType
0x6fd9f080	0x6fd50000	10708	SKILLS	SKILLS_GetGlobalPositionData
0x6fd9f0e0	0x6fd50000	10313	Misc	ApplyUnitItemTypeStatList
0x6fd9f160	0x6fd50000	10479	Misc	FindUnitInRoomsByTypeAndId
0x6fd9f200	0x6fd50000	10228	STAT	STAT_GetMaxDirectItemTypeStat
0x6fd9f390	0x6fd50000	10586	ITEMS	ITEMS_SetUnitAllocatedFlag
0x6fd9f450	0x6fd50000	10000	DATATBLS	DATATBLS_CollectTableEntriesByMask
0x6fd9f510	0x6fd50000	10339	DATATBLS	DATATBLS_GetAnimLevelRequirement
0x6fd9f610	0x6fd50000	10029	SKILLS	SKILLS_AddOrRemoveChargedSkillWrapper
0x6fd9f640	0x6fd50000	10804	STAT	STAT_GetMaxItemTypeStatValueForUnit
0x6fd9f780	0x6fd50000	10568	SKILLS	SKILLS_LookupSkillIndex
0x6fd9fa30	0x6fd50000	11021	Misc	CheckAnimRecordStatRequirements
0x6fd9fb30	0x6fd50000	11101	SKILLS	SKILLS_ValidateCharLevelRequirement
0x6fd9fe80	0x6fd50000	10037	STAT	STAT_GetAnimDataFrameInfo
0x6fd9ff80	0x6fd50000	10501	MONSOUND	MONSOUND_TestFlagByCode
0x6fd9ffd0	0x6fd50000	11157	DRLG	DRLG_CheckOverlapAndTestSoundFlag
0x6fda0020	0x6fd50000	10028	MONSTER	MONSTER_IsRevivable
0x6fda0090	0x6fd50000	10678	DATATBLS	DATATBLS_GetLinkedDataFirstValue
0x6fda00e0	0x6fd50000	10096	MONSTER	MONSTER_IsRevivable
0x6fda0150	0x6fd50000	10444	DATATBLS	DATATBLS_GetUnitItemField
0x6fda01e0	0x6fd50000	10350	Misc	GetItemDefenseMalus
0x6fda0360	0x6fd50000	11091	Misc	CalcSkillElemMax
0x6fda0460	0x6fd50000	10121	Misc	CalcSkillElemMin
0x6fda0560	0x6fd50000	11146	SKILLS	SKILLS_GetItemDamageBonus
0x6fda05c0	0x6fd50000	10306	Misc	GetEffectiveItemLevel
0x6fda0ce0	0x6fd50000	10639	Misc	CalcPlayerAttackFrames
0x6fda0d40	0x6fd50000	10709	ITEMS	ITEMS_GetWeaponDamageTier
0x6fda0ea0	0x6fd50000	11008	SKILLS	SKILLS_GetEffectiveSkillLevel
0x6fda1000	0x6fd50000	10002	DATATBLS	DATATBLS_ResolveAttackRangeType
0x6fda1070	0x6fd50000	10147	SKILLS	SKILLS_CalculateByType
0x6fda1870	0x6fd50000	10566	Misc	FindValidAbilityPosition
0x6fda1b80	0x6fd50000	10435	DATATBLS	DATATBLS_EvaluateSkillCalcExpr
0x6fda1bf0	0x6fd50000	10786	Misc	EvaluateSkillCalcExpression
0x6fda1c60	0x6fd50000	10323	Misc	CalcItemDefenseRange
0x6fda1ed0	0x6fd50000	10483	STATS	STATS_CleanupUnitLinkedItems
0x6fda1ff0	0x6fd50000	10297	SKILLS	SKILLS_CalcSkillMaxDamage
0x6fda2100	0x6fd50000	10567	SKILLS	SKILLS_CalcSkillMinDamage
0x6fda2340	0x6fd50000	10787	SKILLS	SKILLS_ValidateSkillUsability
0x6fda2480	0x6fd50000	10056	SKILLS	SKILLS_SetPlayerOverlayFlag
0x6fda2660	0x6fd50000	10008	SKILLS	SKILLS_SetItemInventoryDisplayTier
0x6fda29e0	0x6fd50000	10506	SKILLS	SKILLS_InitializeUnitSkills
0x6fda2ae0	0x6fd50000	10418	SKILLS	SKILLS_ApplyAllSkillItemBonuses
0x6fda2bc0	0x6fd50000	10302	SKILLS	SKILLS_UpdateUnitSkillLevel
0x6fda2c80	0x6fd50000	10773	SKILLS	SKILLS_RemoveSkillFromUnit
0x6fda2ca0	0x6fd50000	10886	SKILLS	SKILLS_AdjustUnitSkillBonus
0x6fda2d50	0x6fd50000	11109	SKILLS	SKILLS_SetOrAssignSkillLevel
0x6fda2e00	0x6fd50000	10194	Misc	GetTableRecord0xC
0x6fda2e30	0x6fd50000	10768	Misc	GetExperienceTableEntry
0x6fda2fa0	0x6fd50000	10917	MONSTER	MONSTER_GetIndirectStatRecord
0x6fda2ff0	0x6fd50000	10876	DATATBLS	DATATBLS_GetTableRecord0x94
0x6fda3020	0x6fd50000	10079	Misc	FindRecordByIdStride0x4C
0x6fda3050	0x6fd50000	10453	STAT	STAT_GetStatListOwnerId
0x6fda30f0	0x6fd50000	10427	DATATBLS	DATATBLS_FindHirelingRecord
0x6fda3190	0x6fd50000	10317	DATATBLS	DATATBLS_FindLevelDataRecordById
0x6fda3220	0x6fd50000	10676	DATATBLS	DATATBLS_FindHirelingDataByRange
0x6fda32c0	0x6fd50000	11156	UNIT	UNIT_FindHirelingRecord
0x6fda3360	0x6fd50000	10288	Misc	GetLastError
0x6fda3370	0x6fd50000	10038	MONSTER	MONSTER_GetSuperUniquesEntry
0x6fda3390	0x6fd50000	10015	Misc	GetTableEntryPtr4B
0x6fda33e0	0x6fd50000	11143	Misc	BinkBufferGetError
0x6fda33f0	0x6fd50000	10924	Misc	AbortUnreachable
0x6fda3410	0x6fd50000	10899	VIDEO	VIDEO_BinkBufferSetHWND
0x6fda3420	0x6fd50000	10634	DATATBLS	DATATBLS_GetItemRecordByIndex
0x6fda3480	0x6fd50000	10738	OVERLAY	OVERLAY_LookupRecordByKey
0x6fda3800	0x6fd50000	10538	SKILLS	SKILLS_SetRecordShort0x32
0x6fda3850	0x6fd50000	10035	DATATBLS	DATATBLS_GetItemRecordFields4A4B
0x6fda3aa0	0x6fd50000	10285	Misc	ResolveGlobalIndex
0x6fda43c0	0x6fd50000	10582	DATATBLS	DATATBLS_GetSetItemRecord
0x6fda4a00	0x6fd50000	11089	DATATBLS	DATATBLS_GetMonLevelStats
0x6fdaa790	0x6fd50000	10272	STRING	STRING_GetRandomStringD
0x6fdaa7d0	0x6fd50000	10852	DATATBLS	DATATBLS_GetRandomStringD
0x6fdaa810	0x6fd50000	10249	DATATBLS	DATATBLS_GetRandomStringD
0x6fdaa850	0x6fd50000	10103	DATATBLS	DATATBLS_GetRandomStringD
0x6fdad710	0x6fd50000	10072	DATATBLS	DATATBLS_FreeResourceBuffer
0x6fdad750	0x6fd50000	10563	Misc	SetUnitAllocatedFlag
0x6fdad770	0x6fd50000	10903	DATATBLS	DATATBLS_WriteExcelBinFile
0x6fdadb50	0x6fd50000	10944	Misc	GetLastError
0x6fdae1c0	0x6fd50000	10293	DATATBLS	DATATBLS_GetCompCodeAtIndex
0x6fdae7e0	0x6fd50000	10066	DATATBLS	DATATBLS_GetMaxItemLevelByDifficulty
0x6fdae810	0x6fd50000	10399	DATATBLS	DATATBLS_GetExperienceLevelForDifficulty
0x6fdae840	0x6fd50000	10989	DATATBLS	DATATBLS_GetItemLevelCapByIndex
0x6fdae870	0x6fd50000	11023	DATATBLS	DATATBLS_FreeAllDataTables
0x6fdaef40	0x6fd50000	10849	DATATBLS	DATATBLS_CompileTxtDataTable
0x6fdaf1c0	0x6fd50000	11048	UNIT	UNIT_GetUnitName
0x6fdaf260	0x6fd50000	10274	Misc	GetItemIfStatListOwner
